,basin,D_P,D_ET,P_ET,D_var,P_var,ET_var,year
129,CSN,-0.1562229395795128,0.34746871307325755,0.8325772882322661,5602.10877389691,12379.374261789097,9538.467466402117,2015
130,CSN,0.6412186628691682,0.8601247296158562,0.8459171373914828,3478.3546753382807,77934.65001994974,8796.125984787886,2016
131,CSN,0.5574143786143027,0.9406868629867087,0.7820094391241964,4577.414173286062,265376.3200836474,9442.254726090052,2017
132,CSN,0.8370301129606429,0.9909329043994195,0.8686228809871837,5255.773395613361,41572.07339628618,11133.716188711038,2018
133,CSN,0.7898846253000648,0.9699825285854783,0.7777451429018626,1705.6396999316125,116074.15242082771,5872.230766286234,2019
134,CSN,0.7216034625319446,0.9237049365198889,0.8814851065849424,3316.009529500955,27217.826966589713,10511.0346817825,2020
135,CSN,0.2525072291549016,0.7644449966059192,0.7672456005734837,7211.073472162361,14493.785063796695,12423.47400110918,2021
136,CSN,-0.5931706105027839,0.7427401588004897,-0.044587984899063286,10987.555141047606,53330.49670695558,9095.93618736301,2022
137,CSN,-0.6476979500082185,0.8611168160932515,-0.20661012315293387,12370.575321840719,215781.95653039412,9464.72095494233,2023
138,MKM,-0.21523505143467592,0.994745371091649,-0.26403603186259467,14825.527057876174,15018.295408176931,17233.323155843456,2001
139,MKM,-0.40713536669707023,0.99082686445588,-0.32547851180252574,11734.867861187,34247.125487734156,22255.84383695081,2002
140,MKM,-0.5932434202899804,0.957674593195982,-0.3848243844655644,13618.691258271696,48683.69340567586,18355.598746075633,2003
141,MKM,-0.6616735236091864,0.9787890446842838,-0.5463119864020617,20118.267933708234,28379.10527526086,26557.426549072337,2004
142,MKM,-0.3390328032108061,0.9864362168415045,-0.3339177837878373,8289.884253679476,38661.74272460237,17619.544714867036,2005
143,MKM,-0.3642386985058095,0.9955161216538264,-0.3513283099216604,11355.054710518094,66467.38122167131,20682.197434849528,2006
144,MKM,-0.5018663536912251,0.9480645213935386,-0.2700194052173338,15990.275211132765,14719.39403524798,24804.281074106395,2007
145,MKM,-0.5653743603078915,0.9178725584023174,-0.2806550397881606,19361.334278065337,14547.628790632,24870.846289978304,2008
146,MKM,-0.7679805858438695,0.7547261691194034,-0.4381697751062575,13930.859484410013,40800.82436904436,19011.570512184247,2009
147,MKM,-0.5426051764919498,0.8985686626331184,-0.40221673698038307,7964.2535995952885,22115.226533526962,14808.064193123788,2010
148,MKM,-0.5112980404200829,0.9682898192478716,-0.3896997309375696,8125.885829495182,70593.63115848838,18875.775200071184,2011
149,MKM,-0.10142129354283236,0.9643750399435653,0.07711758225400196,11917.981542229738,8921.203685793733,20028.599339925226,2012
150,MKM,-0.45164513946226786,0.8924458052580492,-0.09552485114962028,11433.635865061584,20820.8596279461,22569.669421361526,2013
151,MKM,-0.6889222891778498,0.8338009536847012,-0.27264029906602333,21215.189015112675,13787.710076186642,20158.157625131273,2014
152,MKM,-0.699739106938141,0.7481075048320582,-0.248091914790819,22496.30139033379,8244.328861814687,15153.602902339775,2015
153,MKM,-0.046923902222250645,0.8517136494603267,0.15814247911968207,7331.311230892447,23526.25020197889,12256.788942422312,2016
154,MKM,-0.25512556741440484,0.9570646277875227,-0.08595172581636631,11738.550038891311,143855.1086329087,12614.190962138773,2017
155,MKM,0.06773407885485337,0.982104549817574,0.005698053409761898,4281.034411693371,18611.7495137682,10904.783611330597,2018
156,MKM,0.15374011815239733,0.979065199994517,0.051534794504557155,4356.384405872353,40647.36117388474,13846.426806082693,2019
157,MKM,-0.2957862375753613,0.9783439486198492,-0.17266191351186508,7764.873165384438,12201.38800264414,17595.61761971325,2020
158,MKM,-0.6133588089358849,0.9458727593434234,-0.41518140920267393,26523.673088249354,9633.19072049759,23098.320562330635,2021
159,MKM,-0.6908208927340034,0.8870305317326324,-0.44134489985788894,19291.58844786468,32375.146818718942,16061.222129096574,2022
160,MKM,-0.7695088665482598,0.9605030177399064,-0.6025432355599056,19075.616270663362,161652.79468147052,20241.14101477902,2023
161,SNS,-0.21545385647997328,0.9925966817991555,-0.2266167949959489,14344.40564337938,27768.722634244416,14628.943201104425,2001
162,SNS,-0.3128356598763942,0.985205154476125,-0.18088467930620553,10558.734404660852,63588.67703591803,18345.683401082046,2002
163,SNS,-0.495677809803927,0.9212189744894199,-0.20645475065065053,10593.937606695445,86140.87945546047,15690.623619725713,2003
164,SNS,-0.5316146732854093,0.9498525423769673,-0.3146031629508401,17423.08838496246,63460.256812382315,23276.511042735172,2004
165,SNS,-0.36012696345799605,0.9628733807022306,-0.2606932458374334,7780.284022128919,91996.39429261068,15118.062304491625,2005
166,SNS,-0.19372485673443593,0.9944503839597458,-0.1522371429924624,10732.018661760576,129907.8215864752,19220.65538945819,2006
167,SNS,-0.2986381178994551,0.9436790537301066,-0.04657733551093477,17310.959317475645,24704.24899015476,23300.785681877485,2007
168,SNS,-0.49475793585310107,0.9245425427903109,-0.2717469153938317,21375.175456186033,32729.515876910667,22818.198670753958,2008
169,SNS,-0.5127723072451408,0.7715372123764549,-0.22042732495790088,16130.456539403394,86744.98283794151,17549.658884519315,2009
170,SNS,-0.36642393379728283,0.8980941998758204,-0.3052027237185605,8147.155772741536,56585.00410535265,13138.243802213958,2010
171,SNS,-0.5075191582529394,0.946858353603344,-0.24450663459275726,7635.385306382566,158764.94989477747,15546.021834535068,2011
172,SNS,-0.10418349839508467,0.9318971254400444,0.18021935051607688,11060.866963047,20627.795564575757,17840.507735190848,2012
