,basin,Q_P,Q_ET,Q_var,Q_D,year
610,10343500,0.6987023256252052,-0.9048280867517319,301.6419923025435,-0.9462533200658544,2013
611,10343500,0.483764144290412,-0.826973444570757,10986.510900326768,-0.5499296737844127,2014
612,10343500,0.6627402457574507,-0.9442157467640785,8950.586528129892,-0.7489626109311129,2015
613,10343500,0.6842033751007457,-0.38522366615056675,102411.33529989426,-0.47566352950684493,2016
614,10343500,0.7062616486509311,-0.7290765338474844,19654.242262559477,-0.5398283714373606,2017
615,10343500,0.7169782179238777,-0.605350096870314,12603.10549609677,-0.04904571310863659,2018
616,10343500,0.7324468851378628,-0.8155163260095617,29403.950809941532,-0.7032537511673008,2019
617,10343500,0.7086547717773505,-0.7596909582769586,5397.815385539983,-0.9343175448389277,2020
618,10343500,0.6819088766453828,-0.8891665629543443,24400.489028855274,-0.8316191384639351,2021
619,10343500,0.6971522740780286,-0.7266115728823562,18754.197945272335,-0.9200429733434623,2022
620,10343500,0.6899255800262549,-0.851184875046488,39517.397115631975,-0.9170939431147977,2023
621,10308783,0.15036644759014783,-0.9259042933497604,66.52724420190926,-0.9355976002881019,2001
622,10308783,0.453401393205842,-0.9042705352456513,1004.3886567585894,-0.9591912356275578,2002
623,10308783,0.4832470077204844,-0.906702024224973,627.5522901717769,-0.953037943456841,2003
624,10308783,0.44905274417158497,-0.9096373616900235,1462.7743296868607,-0.9574708353762158,2004
625,10308783,0.2571090907763455,-0.7843347822628509,698.625173420076,-0.8610529816199551,2005
626,10308783,0.46103210709306114,-0.7239391928295767,1562.9872460522133,-0.7891596322893655,2006
627,10308783,,,0.0,,2007
628,10308783,,,0.0,,2008
629,10308783,0.36033008049655607,-0.9003945324845456,14.638626972933277,-0.9891829037218585,2009
630,10308783,0.4300159134286069,-0.8734145808324482,8232.701092106963,-0.9852409314233489,2010
631,10308783,0.42842725178666835,-0.8588597517293758,4685.879572797024,-0.856059506580429,2011
632,10308783,,,0.0,,2012
633,10308783,,,0.0,,2013
634,10308783,,,0.0,,2014
635,10308783,,,0.0,,2015
636,10308783,0.42318081769278376,-0.9410607496625221,446.1013055189533,-0.9930615937681055,2016
637,10308783,0.4692688752167432,-0.9284773585077559,54461.42942900701,-0.9635424979431695,2017
638,10308783,0.4015556636040733,-0.9318431513522849,1534.3948204602011,-0.9484315323041285,2018
639,10308783,0.39704020974879883,-0.9230969654896443,2629.489786660484,-0.9385909445075119,2019
640,10308783,,,0.0,,2020
641,10308783,0.3781685954222607,-0.9250840717642774,1889.4293288612055,-0.9714478430949103,2021
642,10308783,0.38415469073026826,-0.927366111878673,65.7567664349523,-0.9539820741818991,2022
643,10308783,0.237415987132042,-0.9718114939917422,13071.292010921634,-0.9669122045794171,2023
644,11383500,0.605415455211293,0.034626893392522735,5974.105900233113,-0.16770191474189247,2001
645,11383500,0.723160301462893,0.24549854949992078,18223.090669817466,0.1924761347152997,2002
646,11383500,0.6914740437932074,0.18717784371825327,17220.863412758816,0.10862735514709694,2003
647,11383500,0.6897998586802325,0.1022315026780776,7391.086847940948,-0.08208291392765578,2004
648,11383500,0.71482902812248,0.16135077891519436,35315.72435669621,0.14325402926115158,2005
649,11383500,0.8239331388649891,0.5514500603016169,14209.154573542952,0.4907655287626584,2006
650,11383500,0.3256926839210823,-0.43362155919895523,6202.75745407536,-0.5028720294209723,2007
651,11383500,0.593191618021246,-0.4054104862586437,8119.793167534865,-0.4724302375086606,2008
652,11383500,0.7025931745600543,-0.27408504326113975,35327.8052873582,-0.6722924501588624,2009
653,11383500,0.8129506510838883,-0.08308774155937729,60224.41505448943,-0.18464357789392785,2010
654,11383500,0.8454407370193975,0.16022800808593796,17791.670803925856,0.25257179376569266,2011
655,11383500,0.7193376396967994,-0.0806523561028153,52782.643988180535,-0.16886390211646027,2012
656,11383500,0.7195411825828405,0.14176663768476108,576.2230900189328,-0.1061729949008017,2013
657,11383500,0.5181109233286026,-0.1842507162146573,17017.767657614597,-0.4762167238094866,2014
658,11383500,0.6449661144212068,0.05577667646369735,2663.6348479667577,-0.47130563423639893,2015
659,11383500,0.7740334886954149,0.3666941477620759,43138.26745312709,0.31018770380098876,2016
660,11383500,0.8434800700829304,0.5215825780290395,44714.88843694039,0.5384327850053049,2017
661,11383500,0.6994968926227865,0.3067838610475704,13235.675232175614,0.31811876533229594,2018
662,11383500,0.7528003969119383,0.20258734748946988,26334.13079430556,0.2865982970430572,2019
663,11383500,0.626879861842537,0.17471196252697863,3885.9883695529984,0.22644181637343022,2020
664,11383500,0.40116410420791515,-0.27752628518826494,13358.598127198158,-0.45190032103856526,2021
665,11383500,0.3780018178635089,-0.39956117907030475,9766.976172562188,-0.4452019430564576,2022
666,11383500,0.8259391043828755,0.0954206292939069,11652.141738802025,-0.10593311444141501,2023
667,11189500,0.46884503438074604,-0.26592165651921573,2170.849698156895,-0.3189020386200221,2001
668,11189500,0.5796694993564323,-0.26745021823464493,19077.583251829477,-0.48414143148076905,2002
669,11189500,0.6264411309931651,-0.16240157516721512,3723.38125586098,-0.3863504424753502,2003
670,11189500,0.5863790458199312,-0.2951854550183912,9658.632530393892,-0.46451239347029005,2004
671,11189500,0.5154475260252128,-0.4125516897852984,29169.2879510516,-0.6153018545634471,2005
672,11189500,0.5953133956910269,-0.11223483528943055,19890.35481153179,-0.3764175244794944,2006
673,11189500,0.24379478525785162,-0.12104622193817113,132.54299106815435,-0.2510760705420022,2007
674,11189500,0.29306732224044474,-0.2560756199951932,9641.431896515862,-0.36098353058116817,2008
675,11189500,0.45214989552061907,-0.12599415062296157,1564.9169866270076,-0.3055966895103231,2009
676,11189500,0.5421297395596936,-0.298203261898285,65418.0739832561,-0.540934618351234,2010
677,11189500,0.6961135260673482,-0.04226963771973439,5665.762075683913,-0.43531198161332924,2011
678,11189500,0.5116305868505459,0.003963876408410189,502.27794802864844,-0.2187079368871287,2012
679,11189500,,,0.0,,2013
680,11189500,,,0.0,,2014
681,11189500,,,0.0,,2015
682,11189500,0.5183440207395478,-0.08782566044820715,3405.947307648724,-0.2878391279663565,2016
683,11189500,0.6203952814272045,-0.21372721473577275,69754.76312542659,-0.41876593330029305,2017
684,11189500,0.4898179007761998,-0.031072495880472367,104.7300693976642,-0.19462541546898832,2018
685,11189500,0.6097021178075422,-0.17810070052116467,14944.420740589736,-0.4107061852125462,2019
686,11189500,0.5956189155648284,-0.042869540447139476,294.82088305800204,-0.2803168510078847,2020
687,11189500,0.3434764296355574,-0.05559544651034317,153.07472122221833,-0.23167549605859322,2021
688,11189500,0.40977180090548787,-0.10270415156770929,85.50648097152619,-0.2639746042056834,2022
689,11189500,0.5635835175893215,-0.16918410826546326,96873.32349360222,-0.4375885226696701,2023
690,11204100,0.38116626288108635,-0.0024142791731885786,262.99894403275835,-0.0018603178143639014,2001
691,11204100,0.5870555048030928,0.08887179997816545,9094.519849364648,-0.14125094942864655,2002
692,11204100,0.6587775916657961,0.13095969786084133,11299.424021082294,-0.30497922450211157,2003
693,11204100,0.5935476443485173,-0.015991507770671043,3281.112937518795,-0.3998467594178859,2004
694,11204100,0.685237353421232,-0.019907260310743916,43828.37480200963,-0.4569051920933429,2005
695,11204100,0.7673947942863536,0.09863104395383988,38605.59415447519,-0.45772550002940204,2006
696,11204100,,,0.0,,2007
697,11204100,0.3374105323527478,-0.09890878389423953,1042.5209569192068,-0.29093084852273615,2008
698,11204100,0.3691585609628496,-0.10853600250791154,229.83245222972232,-0.3409360062334272,2009
699,11204100,0.5435128307418616,-0.10564413616140178,52440.77969752285,-0.469662996129374,2010
700,11204100,0.6199405904884417,-0.14009801781500483,19422.050784478826,-0.4957633417077562,2011
701,11204100,0.4988680853321726,0.020314419718940265,1114.1575720017938,-0.30021884050759673,2012
702,11204100,,,0.0,,2013
703,11204100,,,0.0,,2014
704,11204100,,,0.0,,2015
705,11204100,,,0.0,,2016
706,11204100,0.49737857959045745,-0.0799980395357759,35856.923908189805,-0.40471405721143816,2017
707,11204100,0.371270912095459,0.06432717039415149,14.19318478829938,-0.23870024481021462,2018
708,11204100,0.3837044659665971,-0.16085207482012942,18158.32802305798,-0.4428798723527981,2019
709,11204100,0.37617491239603784,0.03685567654471506,9.137671961357091,-0.22034292051019272,2020
710,11204100,,,0.0,,2021
711,11204100,,,0.0,,2022
712,11204100,0.4940728821760151,-0.5513884923211307,73314.10123673372,-0.48612788910839555,2023
713,11203580,0.4621427450011864,-0.5044101077633861,1095.0675195296594,-0.5296357408307146,2001
714,11203580,0.7400806135320437,-0.5893521150175637,30516.569465309363,-0.8067810964837416,2002
715,11203580,0.770780592289228,-0.627289008141414,32890.62301224111,-0.8614507119440007,2003
716,11203580,0.7558293869168625,-0.8090074890186395,10989.371415393187,-0.8565460661813566,2004
717,11203580,0.7861707806947613,-0.8965206941174405,109929.96828199318,-0.8155602274189766,2005
718,11203580,0.812818366406279,-0.8273074337416448,63043.42574340482,-0.9446774771762613,2006
719,11203580,,,0.0,,2007
720,11203580,0.4257607282436935,-0.8084567376547985,4342.887582845742,-0.6240701942895079,2008
721,11203580,0.4542829015119854,-0.8349780667211258,957.4258400263527,-0.6201147783243967,2009
722,11203580,0.7237810636261756,-0.9416266954574275,169636.44038051163,-0.8545875805766493,2010
723,11203580,0.7729179729218306,-0.9093385815342623,44070.2760660729,-0.5575432077393455,2011
724,11203580,0.6374408354114792,-0.9164937927241096,3964.3348773150965,-0.5119187252875853,2012
725,11203580,,,0.0,,2013
726,11203580,,,0.0,,2014
727,11203580,,,0.0,,2015
728,11203580,,,0.0,,2016
729,11203580,0.6989167895958281,-0.9045743517939199,119948.81444640212,-0.6458367334455625,2017
730,11203580,0.45391532660629774,-0.6632087448338314,59.125339945485045,-0.4525806107488345,2018
731,11203580,0.7034837926983248,-0.9420126301386152,51890.42379605839,-0.64459655710684,2019
732,11203580,0.4662333274095628,-0.8482471486193586,38.06530874388058,-0.41497572213238837,2020
733,11203580,,,0.0,,2021
734,11203580,,,0.0,,2022
735,11203580,0.7359587376021766,-0.7401606953360296,209979.23638671683,-0.7192406606778591,2023
736,11266500,0.7697737446106484,-0.9394962639669583,29293.623935949345,-0.9310239511778802,2001
737,11266500,0.8005999765404177,-0.8293873583235285,55744.01736948137,-0.8624278372158913,2002
738,11266500,0.7507705305388572,-0.7924108155322258,58735.93782787164,-0.8625209476768835,2003
739,11266500,0.8116524645131515,-0.9289232249519911,44537.1387435013,-0.934801745203759,2004
740,11266500,0.8426338965230128,-0.730425484465736,79420.78730264118,-0.782874493289706,2005
741,11266500,0.7566236937341676,-0.7547645534562673,27811.550045468928,-0.7599451910294773,2006
742,11266500,0.5897458567674999,-0.9179438768921631,23442.096347198774,-0.9210202579329743,2007
743,11266500,0.8016589052621561,-0.9242073718006303,69911.9771268782,-0.9371609907444931,2008
744,11266500,0.7705797276093695,-0.8559918946058801,67340.6821142836,-0.8879374487672745,2009
745,11266500,0.8570391456037944,-0.8211365564987742,94727.31045304735,-0.8391350443654249,2010
746,11266500,0.8155673094887513,-0.7247104630457268,21121.384636360595,-0.7594836198780526,2011
747,11266500,0.6368396375481632,-0.8442683469399213,86881.54868120233,-0.8680508682702268,2012
748,11266500,0.6089604674624377,-0.8059722839497526,1679.4836088795562,-0.8001109432828767,2013
749,11266500,0.5250582084677382,-0.9231665220792686,40468.60171644086,-0.845599618190088,2014
750,11266500,0.4722797294342407,-0.8540648317360502,31369.962356791486,-0.9194472041242059,2015
751,11266500,0.6620410598998332,-0.8150891271164694,59429.60934938206,-0.8285593487066057,2016
752,11266500,0.8440509743066945,-0.6329784553252116,35128.64536555955,-0.6303013270795209,2017
753,11266500,0.8292886434636615,-0.8068456369776339,28064.094349225783,-0.8415924124396839,2018
754,11266500,0.8085657024599907,-0.8518429289020161,62646.802078302724,-0.8559877966486521,2019
755,11266500,0.787998021783825,-0.8783798081324624,10504.097386557349,-0.8783091430524838,2020
756,11266500,0.4936251504137093,-0.9341545212507675,78285.95420751505,-0.924312094823216,2021
757,11266500,0.6622847043910376,-0.8901145173617692,24695.899740642133,-0.9218534924002199,2022
758,11266500,0.8169083852223195,-0.24787285095949885,15397.434618085928,-0.2899731004364078,2023
759,11264500,0.7632661361415713,-0.9290547071867088,21481.548508936026,-0.9116654467863251,2001
760,11264500,0.7515133044282738,-0.7536312671993005,41395.08931248126,-0.7877789109268708,2002
761,11264500,0.6905246364639398,-0.7340550609054728,46730.23130809564,-0.7708023296267892,2003
762,11264500,0.7477051553965403,-0.9364998597796166,30317.204536516627,-0.9335593174225911,2004
763,11264500,0.8033377864779933,-0.6651536607581796,58902.53665410706,-0.7177190445754675,2005
764,11264500,0.7870075110824613,-0.6720428811293596,26337.194228261935,-0.6784620974196153,2006
765,11264500,0.5582535919484014,-0.950719189583,17165.99334365641,-0.9466700343477014,2007
766,11264500,0.7754086273334988,-0.9193827814048727,50249.07500085528,-0.9237645512832374,2008
767,11264500,0.7662327312219469,-0.7890680619356328,43086.11777072711,-0.8485285112899696,2009
768,11264500,0.8217204178850172,-0.7861241311758973,70807.54777092696,-0.8150650264851704,2010
769,11264500,0.7971534378086323,-0.5960889137738344,23688.765214432464,-0.6763214591278095,2011
770,11264500,0.6147344437165034,-0.735450316551537,63003.57241165066,-0.7636126599666903,2012
771,11264500,0.41627744610257683,-0.8087419098166191,1445.092632207547,-0.7903335463465053,2013
772,11264500,0.6176024695280842,-0.9650634209656432,37239.62986384841,-0.9573596311555975,2014
773,11264500,0.3571950566032869,-0.9486995348170558,22719.830213130524,-0.9662684932353222,2015
774,11264500,0.6249159122231298,-0.80181161051718,29143.235558599932,-0.8614398980646703,2016
775,11264500,0.8421005778404621,-0.4870791693486194,37355.202739573884,-0.5705595869992565,2017
776,11264500,0.7100719217328666,-0.8755419602028452,19877.184050600223,-0.853511973718874,2018
777,11264500,0.7326495158417325,-0.8177455624456574,54842.745145785055,-0.8087296092122365,2019
778,11264500,0.7513189835593869,-0.9107575936689319,8274.48831125542,-0.9245819255242171,2020
779,11264500,0.617290408497682,-0.9582941265016119,62339.16585143976,-0.9440147093002145,2021
780,11264500,0.5440510080913122,-0.9234929355528586,16931.27768237343,-0.9192557653605622,2022
781,11264500,0.8101711075605943,0.02484679763122287,16247.932683433799,0.01350525386815977,2023
782,10265150,0.8009140645313556,-0.2289431885663025,30924.836383858303,-0.6926171468400032,2001
783,10265150,0.8179805420273535,-0.19197455204942337,54487.03194668013,-0.6461493512616042,2002
784,10265150,0.8391499911999852,-0.1826629114513471,21773.811884578216,-0.6013662226319525,2003
785,10265150,0.8100424789892288,-0.29085820984340277,112803.19113564449,-0.6840895165937892,2004
786,10265150,0.8581610099424624,-0.248178152527492,203749.81469929276,-0.4864856579627431,2005
787,10265150,0.8476063862230896,-0.1634104423493319,124468.54611983894,-0.3582043022482447,2006
788,10265150,0.7812843109893318,-0.4785241889901458,17582.892968231496,-0.7291304666822576,2007
789,10265150,0.8223089828005675,-0.2319068498532197,130485.60971871193,-0.6291243781289761,2008
790,10265150,0.8269510552820083,-0.31314996002024187,114810.8676271933,-0.6717082288936095,2009
791,10265150,0.8332620109167463,-0.17352300094246303,391055.0280955947,-0.6157936924784277,2010
792,10265150,0.8258254014264275,-0.11983779341444221,79913.64771300681,-0.7148269116374816,2011
793,10265150,0.7990497209124496,-0.37669691793149085,61899.79354171033,-0.7052501081462144,2012
794,10265150,0.8065543269481317,-0.24516971619323508,938.3584390148121,-0.691534505388332,2013
795,10265150,0.7077584045586436,-0.42644515966982033,7576.650273204821,-0.5334550983873423,2014
796,10265150,0.6532974688068568,-0.5327510000800056,11602.50915071692,-0.761153586721508,2015
797,10265150,0.7871168409077536,-0.030784874774241126,127869.21625365771,-0.7808682588706906,2016
798,10265150,0.8107897978724807,-0.008816056088344158,439213.60874328617,-0.5596952331084162,2017
799,10265150,0.8300556550850191,-0.13412484952761572,47511.8261224578,-0.4480211236349447,2018
800,10265150,0.8431422779230755,0.004229898347959176,133065.49782763878,-0.49922485464527855,2019
801,10265150,0.8170783288933444,-0.16587763412825493,5564.105376347082,-0.5142960887621597,2020
802,10265150,0.7688691236135623,-0.25358601584124507,75708.53369559444,-0.6540920422596008,2021
803,10265150,0.8028432240390524,-0.44260678956835503,28510.583817680465,-0.6575879768057321,2022
804,10265150,0.7891015656852342,-0.24814061186379352,265056.547260145,-0.7289889114355244,2023
