,ET
2016-12-31,6.411101730688055
2017-01-31,7.920506542845082
2017-02-28,15.539442802870408
2017-03-31,35.163402279442806
2017-04-30,38.58074292950613
2017-05-31,83.34973406500632
2017-06-30,90.42661882650907
2017-07-31,87.16976783452932
2017-08-31,85.32577458843393
2017-09-30,71.13896158716757
2017-10-31,27.332697340650064
2017-11-30,21.71501899535669
2017-12-31,11.782304769945126
2018-01-31,11.783537357534824
2018-02-28,18.86476150274377
2018-03-31,31.020439003799066
2018-04-30,48.10113972140143
2018-05-31,92.48892359645419
2018-06-30,93.14736175601519
2018-07-31,88.33035035880118
2018-08-31,82.31718024482903
2018-09-30,32.50125791473196
2018-10-31,23.08844238075137
2018-11-30,13.810603630223724
2018-12-31,6.450527648796961
2019-01-31,8.43361216730038
2019-02-28,10.783760033798055
2019-03-31,26.39142374313477
2019-04-30,45.11124630333755
2019-05-31,73.08372623574144
2019-06-30,111.21285171102662
2019-07-31,49.495048584706375
2019-08-31,42.589700042247564
2019-09-30,30.120887198986054
2019-10-31,15.145982256020279
2019-11-30,12.627359526827206
2019-12-31,6.617270806928602
2020-01-31,7.604449134655972
2020-02-29,25.39571127057831
2020-03-31,30.327116926973403
2020-04-30,72.39746728577458
2020-05-31,45.751076403545795
2020-06-30,71.10697340650063
2020-07-31,60.611498522583375
2020-08-31,54.60060785141409
2020-09-30,28.54842549598987
2020-10-31,17.14243984803715
2020-11-30,10.840472773322078
2020-12-31,7.733803292528493
2021-01-31,11.01668214436471
2021-02-28,18.1867707893626
2021-03-31,36.56061629379485
2021-04-30,38.7393752638244
2021-05-31,53.56066694807936
2021-06-30,49.985799915576195
2021-07-31,52.599290840016884
2021-08-31,41.61738286196707
2021-09-30,27.956310679611647
2021-10-31,15.783790628957362
2021-11-30,20.61338117349093
2021-12-31,5.725090755593078
2022-01-31,6.296825664837485
2022-02-28,10.220523427606587
2022-03-31,45.19880118193329
2022-04-30,48.164989447024055
2022-05-31,52.199417475728154
2022-06-30,42.606500633178555
2022-07-31,43.51310257492612
2022-08-31,42.24562262558041
2022-09-30,28.319400590966648
2022-10-31,11.592646686365553
2022-11-30,10.188661882650909
2022-12-31,4.740084423807514
2023-01-31,5.154943013929927
2023-02-28,10.597188687209794
2023-03-31,21.072292106374
2023-04-30,27.86176445757703
2023-05-31,29.92153651329675
2023-06-30,40.71680033769523
2023-07-31,40.09799071338117
2023-08-31,46.93272266779231
2023-09-30,31.81676656817222
2023-10-31,14.700396791895312
