,ET
2013-01-31,25.909098039215685
2013-02-28,38.52917647058824
2013-03-31,54.10596078431373
2013-04-30,57.40541176470589
2013-05-31,86.99058823529413
2013-06-30,104.57529411764706
2013-07-31,104.83443137254902
2013-08-31,98.14290196078431
2013-09-30,73.36352941176472
2013-10-31,38.19513725490196
2013-11-30,37.01192156862746
2013-12-31,30.741411764705887
2014-01-31,37.77207843137255
2014-02-28,43.44988235294118
2014-03-31,56.683921568627454
2014-04-30,60.963921568627455
2014-05-31,86.72313725490196
2014-06-30,99.62611764705883
2014-07-31,95.80580392156863
2014-08-31,89.0761568627451
2014-09-30,69.11568627450981
2014-10-31,40.75419607843138
2014-11-30,34.87623529411765
2014-12-31,24.594431372549018
2015-01-31,35.7963137254902
2015-02-28,50.04564705882353
2015-03-31,70.57474509803922
2015-04-30,56.29137254901961
2015-05-31,87.41694117647059
2015-06-30,104.15576470588236
2015-07-31,101.97796078431372
2015-08-31,90.37443137254903
2015-09-30,63.861647058823536
2015-10-31,41.132627450980394
2015-11-30,32.36996078431373
2015-12-31,20.943529411764708
2016-01-31,26.999764705882352
2016-02-29,46.381803921568626
2016-03-31,62.49937254901961
2016-04-30,72.60470588235295
2016-05-31,69.59050980392158
2016-06-30,105.29349019607844
2016-07-31,102.55796078431374
2016-08-31,89.7558431372549
2016-09-30,64.80721568627452
2016-10-31,43.39960784313726
2016-11-30,25.618901960784317
2016-12-31,25.554352941176468
2017-01-31,26.973490196078437
2017-02-28,39.19929411764706
2017-03-31,57.08525490196078
2017-04-30,56.55992156862745
2017-05-31,84.3435294117647
2017-06-30,92.48258823529412
2017-07-31,101.09592156862746
2017-08-31,94.13772549019608
2017-09-30,77.47443137254902
2017-10-31,35.44980392156863
2017-11-30,32.28956862745098
2017-12-31,27.816549019607848
2018-01-31,34.10996078431373
2018-02-28,34.62172549019608
2018-03-31,61.31819607843138
2018-04-30,59.13474509803922
2018-05-31,86.56721568627452
2018-06-30,99.86109803921569
2018-07-31,118.52376470588236
2018-08-31,96.87607843137255
2018-09-30,67.95631372549019
2018-10-31,41.96541176470589
2018-11-30,31.85458823529412
2018-12-31,24.310745098039217
2019-01-31,29.05286274509804
2019-02-28,30.81286274509804
2019-03-31,57.02486274509804
2019-04-30,44.599529411764706
2019-05-31,80.03200000000001
2019-06-30,117.47741176470589
2019-07-31,109.433568627451
2019-08-31,96.27498039215686
2019-09-30,68.88298039215685
2019-10-31,36.514823529411764
2019-11-30,32.501960784313724
2019-12-31,23.068
2020-01-31,22.973725490196077
2020-02-29,47.25380392156863
2020-03-31,53.75686274509804
2020-04-30,86.00180392156862
2020-05-31,70.32807843137256
2020-06-30,103.23803921568629
2020-07-31,103.64219607843137
2020-08-31,97.22470588235294
2020-09-30,76.84227450980393
2020-10-31,50.8401568627451
2020-11-30,24.060313725490197
2020-12-31,27.276235294117647
2021-01-31,26.275686274509802
2021-02-28,41.79552941176471
2021-03-31,61.19152941176471
2021-04-30,52.40870588235295
2021-05-31,86.44541176470588
2021-06-30,105.50870588235296
2021-07-31,103.08596078431373
2021-08-31,89.12705882352941
2021-09-30,49.73811764705883
2021-10-31,20.50596078431373
2021-11-30,35.00737254901961
2021-12-31,18.145411764705884
2022-01-31,23.19529411764706
2022-02-28,32.05552941176471
2022-03-31,73.5275294117647
2022-04-30,68.1481568627451
2022-05-31,57.33105882352942
2022-06-30,62.491921568627454
2022-07-31,65.20454901960785
2022-08-31,63.47349019607844
2022-09-30,45.20235294117648
2022-10-31,19.29850980392157
2022-11-30,23.551137254901963
2022-12-31,13.816392156862744
2023-01-31,18.47105882352941
2023-02-28,27.63301960784314
2023-03-31,47.11717647058824
2023-04-30,35.3355294117647
2023-05-31,52.07490196078431
2023-06-30,68.70062745098039
2023-07-31,71.71380392156863
2023-08-31,84.71192156862745
2023-09-30,58.259686274509804
2023-10-31,28.01176470588235
