,P
2006-10-31,16.914059842317226
2006-11-30,22.06756046636401
2006-12-31,74.40887660700108
2007-01-31,24.152858612916184
2007-02-28,154.4046631215889
2007-03-31,30.84741178265561
2007-04-30,37.50770615194447
2007-05-31,11.01799308613878
2007-06-30,5.632125246954539
2007-07-31,14.993976622684619
2007-08-31,14.535954646290707
2007-09-30,11.217567149214496
2007-10-31,20.66103438898145
2007-11-30,11.464440711381759
2007-12-31,102.688995801368
2008-01-31,258.3014669156043
2008-02-29,171.77500192211855
2008-03-31,16.4023120126355
2008-04-30,1.2696510117035982
2008-05-31,40.111402415847266
2008-06-30,0.051394659053976936
2008-07-31,1.5607540666266226
2008-08-31,0.32637516902150404
2008-09-30,3.022922286936374
2008-10-31,21.93456247505422
2008-11-30,101.7767755088246
2008-12-31,102.12590448865906
2009-01-31,97.70706416335062
2009-02-28,121.98074599547446
2009-03-31,129.0575991193825
2009-04-30,33.61666505276282
2009-05-31,55.84889328323792
2009-06-30,38.8219623479092
2009-07-31,6.9920959741951485
2009-08-31,7.277459330488747
2009-09-30,2.736575204866114
2009-10-31,110.86889551771341
2009-11-30,15.819533976057027
2009-12-31,125.29747487107649
2010-01-31,157.84217895996747
2010-02-28,138.3398572873369
2010-03-31,73.37084077343603
2010-04-30,115.32746402246457
2010-05-31,32.216334741742656
2010-06-30,0.07294339033935433
2010-07-31,12.538085713628456
2010-08-31,0.0
2010-09-30,0.628086519507674
2010-10-31,100.0951792300623
2010-11-30,85.54681147434046
2010-12-31,386.3203797812774
2011-01-31,53.472311622151075
2011-02-28,124.86811973663454
2011-03-31,214.99768187009767
2011-04-30,36.57125561132292
2011-05-31,65.91103775829119
2011-06-30,34.11196638853433
2011-07-31,3.7642467323705575
2011-08-31,13.298010856350851
2011-09-30,12.880696088767976
2011-10-31,39.849167233251926
2011-11-30,32.132589448437365
2011-12-31,0.0
2012-01-31,110.45977947403179
2012-02-29,22.87697634117626
2012-03-31,117.63093914648246
2012-04-30,49.59958759353699
2012-05-31,0.0
2012-06-30,7.8777249814989725
2012-07-31,2.883461680682066
2012-08-31,14.378347222986465
2012-09-30,0.036645927480129764
2012-10-31,27.353382814201083
2012-11-30,64.31352091128423
2012-12-31,232.6533755680589
2013-01-31,27.343567499076737
2013-02-28,10.265741803330958
2013-03-31,35.77796584296133
2013-04-30,21.32051136847014
2013-05-31,12.137966333880764
2013-06-30,2.3795527459145873
2013-07-31,6.464818421034056
2013-08-31,11.070315684543276
2013-09-30,11.29882263952645
2013-10-31,20.433207246808404
2013-11-30,10.391568618718393
2013-12-31,29.18483673268867
2014-01-31,35.47887724709607
2014-02-28,79.01177934104197
2014-03-31,78.13071822814535
2014-04-30,36.73704385146281
2014-05-31,18.785798852816125
2014-06-30,1.2830264222001204
2014-07-31,24.46488700224975
2014-08-31,22.90167745839611
2014-09-30,8.91550525861366
2014-10-31,0.0
2014-11-30,24.008965009936354
2014-12-31,74.83174413011295
2015-01-31,3.9853693123653198
2015-02-28,71.77027743687141
2015-03-31,10.803571726005769
2015-04-30,35.209761189459485
2015-05-31,50.7153848655711
2015-06-30,13.74136137815916
2015-07-31,40.76178042331589
2015-08-31,5.9222843204544136
2015-09-30,15.147211906015478
2015-10-31,35.143541733827064
2015-11-30,88.27822891968752
2015-12-31,154.48725206199418
2016-01-31,158.39163592635234
2016-02-29,53.34510407899824
2016-03-31,119.90264898587932
2016-04-30,42.3342929941949
2016-05-31,26.58703121241326
2016-06-30,34.602741841926125
2016-07-31,0.03542429913501835
2016-08-31,1.416981838728601
2016-09-30,2.357200530437985
2016-10-31,169.0237230390032
2016-11-30,47.80682248776363
2016-12-31,165.67673013277144
2017-01-31,549.8191624395679
2017-02-28,320.79926920790234
2017-03-31,70.80029041509286
2017-04-30,159.86754239417206
2017-05-31,13.807804893269562
2017-06-30,4.509895585025743
2017-07-31,2.5462189677242284
2017-08-31,17.122167824107276
2017-09-30,27.570124925121927
2017-10-31,5.753466192329519
2017-11-30,117.24309148852116
2017-12-31,4.291774329069621
2018-01-31,64.1045219920506
2018-02-28,17.386981222562707
2018-03-31,288.4091111594431
2018-04-30,60.898910570844954
2018-05-31,26.89293757745516
2018-06-30,0.0
2018-07-31,20.450018104278207
2018-08-31,0.16127663599861877
2018-09-30,0.37485954715747233
2018-10-31,22.716139957646988
2018-11-30,119.93178990648015
2018-12-31,40.46523150251769
2019-01-31,189.93171711859304
2019-02-28,327.1542935584035
2019-03-31,143.69193666302795
2019-04-30,20.955843466209952
2019-05-31,124.87758842437707
2019-06-30,9.082649072945042
2019-07-31,16.32677551264438
2019-08-31,0.7842096127957625
2019-09-30,5.058210198869694
2019-10-31,0.0
2019-11-30,51.633416014137836
2019-12-31,126.9952513986341
2020-01-31,22.962307459903815
2020-02-29,4.561367116040005
2020-03-31,82.88916545710038
2020-04-30,99.77046878850354
2020-05-31,23.86543601943909
2020-06-30,5.639286000706326
2020-07-31,0.35532630722203823
2020-08-31,1.7731892994273015
2020-09-30,1.2617244272349835
2020-10-31,0.0
2020-11-30,30.193451323973967
2020-12-31,57.711159182295155
2021-01-31,171.0133286439211
2021-02-28,37.8234109631527
2021-03-31,69.75410461578575
2021-04-30,9.0927021397131
2021-05-31,5.891420633802427
2021-06-30,7.411172585175418
2021-07-31,21.676704507580748
2021-08-31,2.522299669868001
2021-09-30,2.1537464513002007
2021-10-31,133.6971212797076
2021-11-30,18.515039972883358
2021-12-31,325.294090977912
2022-01-31,0.25788333191398355
2022-02-28,5.13438890556468
2022-03-31,30.300213302057163
2022-04-30,49.877678531193446
2022-05-31,3.8298316765691
2022-06-30,0.7854426645786963
2022-07-31,1.54557367614974
2022-08-31,36.96435964250757
2022-09-30,17.69313927740854
2022-10-31,0.1501583665415386
2022-11-30,99.93725174113172
2022-12-31,312.1474661487126
2023-01-31,460.00462563365744
2023-02-28,158.8318378097066
2023-03-31,419.9694900207113
2023-04-30,2.0661268814861065
2023-05-31,24.29371181826726
2023-06-30,27.62166718099719
2023-07-31,3.2286499461121814
2023-08-31,46.90146580837439
2023-09-30,14.593845625140164
2023-10-31,
