,P
2011-01-31,102.04882279151046
2011-02-28,247.99880518721002
2011-03-31,365.317541797679
2011-04-30,41.15334025691626
2011-05-31,112.47537312297244
2011-06-30,71.5010073079775
2011-07-31,2.6006356033610394
2011-08-31,9.077050151516923
2011-09-30,41.57122200351236
2011-10-31,71.94744325766261
2011-11-30,39.127407877259486
2011-12-31,0.0
2012-01-31,187.57464582214936
2012-02-29,42.07475956527649
2012-03-31,165.73906482763377
2012-04-30,140.98446627973829
2012-05-31,3.083031986681801
2012-06-30,8.003749161870614
2012-07-31,0.27612191229540217
2012-08-31,10.438422153783494
2012-09-30,0.21063310288542406
2012-10-31,31.525351500596727
2012-11-30,132.5520164790927
2012-12-31,471.88889298409833
2013-01-31,33.06629416920954
2013-02-28,18.9228496123699
2013-03-31,61.726352539046395
2013-04-30,34.81288572834442
2013-05-31,29.88287219755605
2013-06-30,3.816954512195494
2013-07-31,3.864568068177384
2013-08-31,1.8747310419895382
2013-09-30,17.91489864548274
2013-10-31,29.95308296927576
2013-11-30,21.75354307352653
2013-12-31,38.90922715660386
2014-01-31,46.63667926502449
2014-02-28,128.0642133821081
2014-03-31,118.36233837634218
2014-04-30,96.01010879796844
2014-05-31,19.03726505644341
2014-06-30,1.7499819407740898
2014-07-31,26.35509910325801
2014-08-31,1.5459561005835543
2014-09-30,19.61395386902622
2014-10-31,0.6239120843705258
2014-11-30,60.69043720938723
2014-12-31,165.1269323241492
2015-01-31,6.0351098587121905
2015-02-28,102.1339772944967
2015-03-31,14.295717273605055
2015-04-30,72.4737615249115
2015-05-31,49.830743867786765
2015-06-30,12.988096223039568
2015-07-31,44.907911283345264
2015-08-31,4.566842306913974
2015-09-30,10.095013308379126
2015-10-31,53.47635425070758
2015-11-30,124.4679920107145
2015-12-31,208.7226854484998
2016-01-31,273.5354659708839
2016-02-29,66.50018933928162
2016-03-31,223.78089918475226
2016-04-30,75.29588827946932
2016-05-31,33.57829415428253
2016-06-30,20.86436387016372
2016-07-31,0.8115083458465742
2016-08-31,0.19394574788884067
2016-09-30,2.785583078364216
2016-10-31,183.68971818727053
2016-11-30,77.03688576464566
2016-12-31,283.5564775569594
2017-01-31,791.5793946459243
2017-02-28,534.7622364053047
2017-03-31,110.82321733116775
2017-04-30,191.14953642916223
2017-05-31,14.1461753514036
2017-06-30,6.339135100198793
2017-07-31,0.9816757446549742
2017-08-31,13.358552894688918
2017-09-30,41.586902024702155
2017-10-31,10.475738662190645
2017-11-30,131.66410385689105
2017-12-31,5.553829540249063
2018-01-31,127.39326711473069
2018-02-28,29.71486418323223
2018-03-31,428.14010553116384
2018-04-30,98.16515726254968
2018-05-31,23.305647064971602
2018-06-30,0.0002745408435046031
2018-07-31,13.810067317830018
2018-08-31,0.3814530302750407
2018-09-30,5.678271731911064
2018-10-31,29.242514663641515
2018-11-30,177.51398430007504
2018-12-31,74.11383909692938
2019-01-31,258.0460453206587
2019-02-28,496.1518063713332
2019-03-31,215.6046893872967
2019-04-30,37.4840654615161
2019-05-31,144.76880666125996
2019-06-30,11.993496482624442
2019-07-31,9.311760638455736
2019-08-31,0.355850114506379
2019-09-30,6.924515132678066
2019-10-31,0.09933016656675354
2019-11-30,61.498678513410745
2019-12-31,198.82086316769653
2020-01-31,33.60378870602673
2020-02-29,7.305448629897885
2020-03-31,146.30846411632743
2020-04-30,120.35180097776853
2020-05-31,61.32483282042928
2020-06-30,7.6480304162563195
2020-07-31,3.3710110658520804
2020-08-31,5.1042804079612365
2020-09-30,5.8426937694341445
2020-10-31,0.0
2020-11-30,45.42775648566824
2020-12-31,69.83300817770267
2021-01-31,221.84846413475256
2021-02-28,42.66820926678339
2021-03-31,89.02185151847273
2021-04-30,17.630725039191606
2021-05-31,7.122261782852133
2021-06-30,6.585093958352483
2021-07-31,28.55975023724244
2021-08-31,3.0735892037412196
2021-09-30,3.212852786800491
2021-10-31,191.40567275746503
2021-11-30,29.826790541668398
2021-12-31,416.08022742083193
2022-01-31,1.2306737046856302
2022-02-28,6.617341690886893
2022-03-31,50.79735721413385
2022-04-30,78.38134724715853
2022-05-31,2.6597187724550335
2022-06-30,2.715374598453788
2022-07-31,1.6955966676580168
2022-08-31,24.78400295241764
2022-09-30,45.34242424442468
2022-10-31,0.665784255136001
2022-11-30,146.30221771021192
2022-12-31,409.79734332274086
2023-01-31,596.515373115628
2023-02-28,217.7078285241444
2023-03-31,565.0594215191743
2023-04-30,3.938651177307863
2023-05-31,27.39762877673068
2023-06-30,22.033010739476868
2023-07-31,0.8569053083944329
2023-08-31,35.22877166229435
2023-09-30,16.942069160553228
2023-10-31,
