,ET
2013-12-31,11.165818181818183
2014-01-31,21.12181818181818
2014-02-28,30.064
2014-03-31,55.490909090909085
2014-04-30,53.79854545454545
2014-05-31,69.55636363636363
2014-06-30,72.652
2014-07-31,72.75636363636363
2014-08-31,63.92981818181818
2014-09-30,52.028363636363636
2014-10-31,29.490545454545455
2014-11-30,27.91418181818182
2014-12-31,14.46618181818182
2015-01-31,23.167272727272728
2015-02-28,40.685818181818185
2015-03-31,51.06945454545455
2015-04-30,44.279636363636364
2015-05-31,98.764
2015-06-30,96.87345454545454
2015-07-31,87.49745454545454
2015-08-31,55.647636363636366
2015-09-30,36.85272727272728
2015-10-31,27.167636363636362
2015-11-30,17.108363636363638
2015-12-31,7.066545454545454
2016-01-31,10.899636363636365
2016-02-29,28.041090909090904
2016-03-31,59.13709090909091
2016-04-30,58.19563636363636
2016-05-31,67.50036363636363
2016-06-30,77.40763636363636
2016-07-31,67.0770909090909
2016-08-31,55.528363636363636
2016-09-30,35.604
2016-10-31,36.684363636363635
2016-11-30,19.057454545454547
2016-12-31,13.419636363636364
2017-01-31,8.928363636363637
2017-02-28,21.03127272727273
2017-03-31,40.30145454545455
2017-04-30,48.94690909090909
2017-05-31,78.38545454545454
2017-06-30,74.08363636363636
2017-07-31,77.7890909090909
2017-08-31,74.82181818181817
2017-09-30,43.16836363636364
2017-10-31,21.233454545454546
2017-11-30,23.49636363636364
2017-12-31,17.066545454545455
2018-01-31,21.22218181818182
2018-02-28,25.688
2018-03-31,35.790909090909096
2018-04-30,55.179272727272725
2018-05-31,79.252
2018-06-30,91.53927272727272
2018-07-31,79.32436363636364
2018-08-31,68.48581818181819
2018-09-30,39.28981818181818
2018-10-31,22.140363636363634
2018-11-30,16.174545454545456
2018-12-31,7.9541818181818185
2019-01-31,10.483272727272727
2019-02-28,12.488000000000001
2019-03-31,33.074909090909095
2019-04-30,40.035636363636364
2019-05-31,57.53054545454545
2019-06-30,97.96181818181817
2019-07-31,76.748
2019-08-31,61.83127272727272
2019-09-30,39.45963636363636
2019-10-31,18.468363636363637
2019-11-30,16.692
2019-12-31,8.389454545454546
2020-01-31,11.578909090909091
2020-02-29,28.11418181818182
2020-03-31,40.832727272727276
2020-04-30,88.68654545454545
2020-05-31,51.89236363636364
2020-06-30,81.1130909090909
2020-07-31,76.22909090909091
2020-08-31,69.81709090909091
2020-09-30,40.68509090909091
2020-10-31,20.941454545454548
2020-11-30,12.982181818181818
2020-12-31,10.451272727272727
2021-01-31,17.521454545454546
2021-02-28,22.690181818181816
2021-03-31,50.106545454545454
2021-04-30,42.65163636363636
2021-05-31,64.82472727272727
2021-06-30,93.76218181818182
2021-07-31,87.69454545454545
2021-08-31,67.6370909090909
2021-09-30,47.51490909090909
2021-10-31,23.55127272727273
2021-11-30,28.858909090909087
2021-12-31,9.226181818181818
2022-01-31,10.824363636363636
2022-02-28,20.224363636363638
2022-03-31,61.03454545454545
2022-04-30,59.93636363636364
2022-05-31,77.33054545454544
2022-06-30,83.44763636363636
2022-07-31,69.07309090909091
2022-08-31,71.87345454545454
2022-09-30,45.02072727272727
2022-10-31,20.445454545454545
2022-11-30,11.946909090909092
2022-12-31,7.71709090909091
2023-01-31,6.8410909090909096
2023-02-28,13.79018181818182
2023-03-31,27.72981818181818
2023-04-30,47.891636363636366
2023-05-31,72.84
2023-06-30,94.47309090909091
2023-07-31,82.27854545454545
2023-08-31,73.06436363636364
2023-09-30,53.677454545454545
2023-10-31,29.22690909090909
