,SWE
2015-11-30,8.0
2015-12-31,61.5
2016-01-31,29.0
2016-02-29,-34.0
2016-03-31,-40.0
2016-04-30,-24.5
2016-05-31,0.0
2016-06-30,0.0
2016-07-31,0.0
2016-08-31,0.0
2016-09-30,0.0
2016-10-31,0.0
2016-11-30,34.75
2016-12-31,57.5
2017-01-31,237.75
2017-02-28,1.75
2017-03-31,-13.0
2017-04-30,-93.5
2017-05-31,-225.25
2017-06-30,0.0
2017-07-31,0.0
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,3.0
2017-12-31,-3.0
2018-01-31,0.0
2018-02-28,17.75
2018-03-31,63.5
2018-04-30,-81.25
2018-05-31,0.0
2018-06-30,0.0
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,0.0
2018-11-30,42.75
2018-12-31,-16.75
2019-01-31,21.25
2019-02-28,191.75
2019-03-31,-59.25
2019-04-30,-119.75
2019-05-31,-60.0
2019-06-30,0.0
2019-07-31,0.0
2019-08-31,0.0
2019-09-30,0.0
2019-10-31,0.0
2019-11-30,90.5
2019-12-31,-1.0
2020-01-31,-54.75
2020-02-29,-34.75
2020-03-31,47.75
2020-04-30,-47.75
2020-05-31,0.0
2020-06-30,0.0
2020-07-31,0.0
2020-08-31,0.0
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,0.0
2020-12-31,19.75
2021-01-31,80.75
2021-02-28,-59.25
2021-03-31,-9.25
2021-04-30,-32.0
2021-05-31,0.0
2021-06-30,0.0
2021-07-31,0.0
2021-08-31,0.0
2021-09-30,0.0
2021-10-31,0.0
2021-11-30,0.0
2021-12-31,138.0
2022-01-31,-77.5
2022-02-28,-41.25
2022-03-31,-19.0
2022-04-30,-0.25
2022-05-31,0.0
2022-06-30,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,13.0
2022-12-31,53.5
2023-01-31,166.0
2023-02-28,144.25
2023-03-31,86.0
2023-04-30,-277.75
2023-05-31,-167.75
2023-06-30,-17.25
2023-07-31,0.0
2023-08-31,0.0
2023-09-30,0.0
2023-10-31,
