,SWE
2013-12-31,-5.551115123125783e-17
2014-01-31,2.6
2014-02-28,0.40000000000000036
2014-03-31,-0.13333340000000016
2014-04-30,-2.8666666
2014-05-31,0.0
2014-06-30,0.0
2014-07-31,0.0
2014-08-31,0.0
2014-09-30,0.0
2014-10-31,0.0
2014-11-30,0.0
2014-12-31,9.4
2015-01-31,-9.4
2015-02-28,1.4000000000000001
2015-03-31,-1.4
2015-04-30,-1.3877787807814457e-17
2015-05-31,0.0
2015-06-30,0.0
2015-07-31,0.0
2015-08-31,0.0
2015-09-30,0.0
2015-10-31,0.0
2015-11-30,2.4666667
2015-12-31,20.5333333
2016-01-31,7.733333999999999
2016-02-29,-13.533334
2016-03-31,-10.6666667
2016-04-30,-6.5333333
2016-05-31,0.0
2016-06-30,0.0
2016-07-31,0.0
2016-08-31,0.0
2016-09-30,0.0
2016-10-31,0.0
2016-11-30,13.133333
2016-12-31,16.866667
2017-01-31,82.4
2017-02-28,-3.0
2017-03-31,-24.200000000000003
2017-04-30,-25.133334000000005
2017-05-31,-60.066666
2017-06-30,0.0
2017-07-31,0.0
2017-08-31,0.0
2017-09-30,0.0
2017-10-31,0.0
2017-11-30,0.8
2017-12-31,-0.8
2018-01-31,2.220446049250313e-16
2018-02-28,7.6666665
2018-03-31,16.533333499999998
2018-04-30,-24.2
2018-05-31,0.0
2018-06-30,0.0
2018-07-31,0.0
2018-08-31,0.0
2018-09-30,0.0
2018-10-31,0.0
2018-11-30,16.466667
2018-12-31,-9.5333336
2019-01-31,5.666666599999999
2019-02-28,70.066664
2019-03-31,-24.999995999999996
2019-04-30,-41.666668
2019-05-31,-16.0
2019-06-30,0.0
2019-07-31,0.0
2019-08-31,0.0
2019-09-30,0.0
2019-10-31,0.0
2019-11-30,43.6
2019-12-31,-12.533332000000001
2020-01-31,-21.800002
2020-02-29,-9.266666
2020-03-31,16.533333
2020-04-30,-16.533333
2020-05-31,4.163336342344337e-17
2020-06-30,0.0
2020-07-31,0.0
2020-08-31,0.0
2020-09-30,0.0
2020-10-31,0.0
2020-11-30,-5.551115123125783e-17
2020-12-31,7.199999999999999
2021-01-31,36.533333999999996
2021-02-28,-28.933334
2021-03-31,-6.266666000000001
2021-04-30,-8.533334
2021-05-31,0.0
2021-06-30,0.0
2021-07-31,0.0
2021-08-31,0.0
2021-09-30,0.0
2021-10-31,0.0
2021-11-30,0.0
2021-12-31,50.733334
2022-01-31,-34.600001
2022-02-28,-9.7999995
2022-03-31,-6.26666683
2022-04-30,-0.06666667000000004
2022-05-31,0.0
2022-06-30,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-09-30,0.0
2022-10-31,0.0
2022-11-30,3.4666667
2022-12-31,15.0000003
2023-01-31,58.599999
2023-02-28,78.533334
2023-03-31,-1.4000000000000057
2023-04-30,-104.86666799999999
2023-05-31,-44.733332
2023-06-30,-4.6
2023-07-31,0.0
2023-08-31,0.0
2023-09-30,0.0
2023-10-31,
