,P
2017-05-31,41.14685272422073
2017-06-30,3.6833900635552514
2017-07-31,2.016573967955038
2017-08-31,39.266188600138165
2017-09-30,59.13363195855521
2017-10-31,10.96258288755545
2017-11-30,129.8881234823321
2017-12-31,11.373470622862401
2018-01-31,60.93465536485339
2018-02-28,34.945296283260056
2018-03-31,228.1531920155068
2018-04-30,47.63556027946986
2018-05-31,40.879705317886426
2018-06-30,0.0
2018-07-31,17.79165526248949
2018-08-31,1.2772780122243772
2018-09-30,1.7791973074455432
2018-10-31,9.31039027996662
2018-11-30,76.44068453664737
2018-12-31,44.701250991479164
2019-01-31,144.6644088676692
2019-02-28,275.63347594941143
2019-03-31,106.6813479710053
2019-04-30,21.68095041283578
2019-05-31,44.24735874124707
2019-06-30,16.944273525289358
2019-07-31,12.927771153471395
2019-08-31,0.0
2019-09-30,20.625627594678395
2019-10-31,2.8946367838992133
2019-11-30,40.1074851339708
2019-12-31,120.22137611970774
2020-01-31,34.64372705023385
2020-02-29,5.379529042094279
2020-03-31,90.47814760079834
2020-04-30,49.96548364408347
2020-05-31,18.066785093914767
2020-06-30,12.348358859930338
2020-07-31,14.115452796354422
2020-08-31,10.824376743470607
2020-09-30,5.204224128894206
2020-10-31,3.1706501828180835
2020-11-30,66.58245191018143
2020-12-31,46.773828976892034
2021-01-31,114.69529553058436
2021-02-28,38.19945538097433
2021-03-31,44.26038755750443
2021-04-30,17.330597740652316
2021-05-31,25.958390496771433
2021-06-30,6.63095869184075
2021-07-31,34.48725338580897
2021-08-31,7.091873515347194
2021-09-30,4.044682438598086
2021-10-31,151.73112193565194
2021-11-30,21.010112899301298
2021-12-31,248.82841259054007
2022-01-31,3.0021946088080984
2022-02-28,14.99686582847561
2022-03-31,24.476399160821344
2022-04-30,49.332443185985895
2022-05-31,11.849278099333757
2022-06-30,3.796020570891855
2022-07-31,0.0
2022-08-31,36.72844719993694
2022-09-30,28.75192933873745
2022-10-31,4.5230295048700855
2022-11-30,72.47202591831909
2022-12-31,221.01198259704316
2023-01-31,369.8557152170772
2023-02-28,138.69128849046646
2023-03-31,243.33806921441465
2023-04-30,10.561508828749037
2023-05-31,41.56943838692567
2023-06-30,38.989628796085654
2023-07-31,1.0130398893570152
2023-08-31,51.126063872880465
2023-09-30,19.185971820301006
2023-10-31,
